"INC NUMBER","OCCURRED ON","OCCURRED TO","UCR CRIME CATEGORY","100 BLOCK ADDR","ZIP","PREMISE TYPE","GRID"
"202300001525218",10/07/2023  10:30,10/07/2023  15:30,"MOTOR VEHICLE THEFT","210XX N TATUM BLVD","85054","PARKING LOT","EC39"
"202300001524043",10/07/2023  10:55,,"LARCENY-THEFT","59XX W MCDOWELL RD","85043","RETAIL BUSINESS","BC14A"
"202300001529923",10/07/2023  11:00,10/07/2023  15:00,"LARCENY-THEFT","31XX S 78TH LN","85043","SINGLE FAMILY HOUSE","AG10"
"202300001524197",10/07/2023  11:32,,"LARCENY-THEFT","168XX N 7TH ST","85022","DEPARTMENT / DISCOUNT STORE","DG28"
"202300001524215",10/07/2023  11:41,,"AGGRAVATED ASSAULT","71XX N 19TH AVE","85021","APARTMENT","CD24"
"202300001524249",10/07/2023  11:51,,"AGGRAVATED ASSAULT","30XX N 24TH ST","85016","APARTMENT","BF32"
"202300001524299",10/07/2023  12:02,,"DRUG OFFENSE","25XX W BETHANY HOME RD","85017","VEHICLE","CA23B"
"202300001524355",10/07/2023  12:12,,"LARCENY-THEFT","24XX E BASELINE RD","85042","PARKING LOT","AB33"
"202300001524413",10/07/2023  12:19,10/07/2023  12:30,"LARCENY-THEFT","1XX W MISSOURI AVE","85013","CONDO / TOWNHOUSE","CA27"
"202300001528551",10/07/2023  12:24,10/07/2023  12:57,"AGGRAVATED ASSAULT","8XX N 30TH ST","85008","APARTMENT","BB34"
"202300001524404",10/07/2023  12:27,,"LARCENY-THEFT","66XX W FILLMORE ST","85043","SINGLE FAMILY HOUSE","BB13"
"202300001525517",10/07/2023  12:30,,"AGGRAVATED ASSAULT","16XX W PASEO WAY","85041","UNKNOWN","ID25"
"202300001524427",10/07/2023  12:38,,"LARCENY-THEFT","37XX W GREENWAY RD","85053","PARKING LOT","DF20"
"202300001543205",10/07/2023  13:00,10/08/2023  07:30,"LARCENY-THEFT","72XX W PARK ST","85339","SINGLE FAMILY HOUSE","AB11"
"202300001524624",10/07/2023  13:27,,"LARCENY-THEFT","8XX W ALTA VISTA RD","85041","APARTMENT","AC26"
"202300001524623",10/07/2023  13:28,,"LARCENY-THEFT","104XX N 31ST AVE","85051","SPECIALTY STORE","CI22"
"202300001524777",10/07/2023  13:37,,"LARCENY-THEFT","104XX N 31ST AVE","85051","RETAIL BUSINESS","CI22"
"202300001524886",10/07/2023  13:37,,"LARCENY-THEFT","52XX W INDIAN SCHOOL RD","85031","PARKING LOT","BH16"
"202300001524739",10/07/2023  13:51,,"LARCENY-THEFT","52XX W BASELINE RD","85339","RETAIL BUSINESS","IB16"
"202300001524770",10/07/2023  13:57,,"LARCENY-THEFT","19XX W CACTUS RD","85029","CONVENIENCE MARKET / STORE","DA25"
"202300001526774",10/07/2023  14:00,10/07/2023  21:45,"MOTOR VEHICLE THEFT","66XX E GREENWAY PKWY","85254","APARTMENT","DE43"
"202300001524822",10/07/2023  14:00,10/07/2023  14:09,"AGGRAVATED ASSAULT","7XX E DEER VALLEY RD","85024","AIRPORT","ED29"
"202300001529057",10/07/2023  14:00,10/08/2023  10:00,"LARCENY-THEFT","312XX N 42ND PL","85331","DRIVEWAY","FE37"
"202300001533189",10/07/2023  14:00,10/07/2023  17:00,"LARCENY-THEFT","61XX S 35TH AVE","85041","VEHICLE","AC20"
"202300001525167",10/07/2023  14:30,10/07/2023  15:33,"LARCENY-THEFT","25XX W HAPPY VALLEY RD","85085","DEPARTMENT / DISCOUNT STORE","EG23"
"202300001525012",10/07/2023  14:56,10/07/2023  14:56,"LARCENY-THEFT","50XX W BASELINE RD","85339","CONVENIENCE MARKET / STORE","AB17"
"202300001525015",10/07/2023  14:58,,"AGGRAVATED ASSAULT","36XX E MCDOWELL RD","85008","STREET / ROADWAY / SIDEWALK","BC36"
"202300001525062",10/07/2023  15:00,,"LARCENY-THEFT","42XX W INDIAN SCHOOL RD","85019","UNKNOWN","BG19"
"202300001525131",10/07/2023  15:23,,"LARCENY-THEFT","6XX W BELL RD","85023","GAS / SERVICE STATION","DG27"
"202300001532453",10/07/2023  15:30,10/09/2023  04:30,"LARCENY-THEFT","57XX E MAYO BLVD","85054","HOSPITAL","DJ41"
"202300001525222",10/07/2023  15:40,,"AGGRAVATED ASSAULT","28XX N 91ST AVE","85037","SPECIALTY STORE","BE07"
"202300001525326",10/07/2023  16:05,10/07/2023  16:05,"LARCENY-THEFT","104XX N 31ST AVE","85051","DEPARTMENT / DISCOUNT STORE","CI22"
"202300001525419",10/07/2023  16:29,,"AGGRAVATED ASSAULT","190XX N 19TH AVE","85027","STREET / ROADWAY / SIDEWALK","DJ24"
"202300001525524",10/07/2023  16:39,10/07/2023  16:56,"LARCENY-THEFT","104XX N 31ST AVE","85051","DEPARTMENT / DISCOUNT STORE","CI22"
"202300001525491",10/07/2023  16:46,10/07/2023  16:46,"LARCENY-THEFT","27XX W AGUA FRIA FWY","85027","RETAIL BUSINESS","EA22"
"202300001554278",10/07/2023  16:57,,"LARCENY-THEFT","210XX N TATUM BLVD","85054","SPECIALTY STORE","EC39"
"202300001535114",10/07/2023  17:00,10/09/2023  14:25,"MOTOR VEHICLE THEFT","23XX W DUNLAP AVE","85021","PARKING LOT","CG23A"
"202300001527468",10/07/2023  17:30,10/07/2023  23:15,"MOTOR VEHICLE THEFT","14XX E BELL RD","85022","APARTMENT","DH30"
"202300001531192",10/07/2023  17:30,10/07/2023  21:00,"MOTOR VEHICLE THEFT","44XX E CAMELBACK RD","85018","PARKING LOT","BI38"
"202300001529732",10/07/2023  17:30,10/08/2023  03:00,"BURGLARY","85XX W BERKELEY RD","85037","SINGLE FAMILY HOUSE","BD08"
"202300001525730",10/07/2023  17:51,10/07/2023  17:51,"AGGRAVATED ASSAULT","39XX W ORANGE DR","85019","SINGLE FAMILY HOUSE","BJ19"
"202300001525827",10/07/2023  18:06,10/07/2023  18:07,"LARCENY-THEFT","35XX W BASELINE RD","85339","GAS / SERVICE STATION","AB20"
"202300001525810",10/07/2023  18:07,,"DRUG OFFENSE","45XX E THOMAS RD","85008","RETAIL BUSINESS","BE38"
"202300001528722",10/07/2023  18:15,10/08/2023  09:00,"MOTOR VEHICLE THEFT","204XX N 19TH AVE","85027","APARTMENT","EB25"
"202300001529413",10/07/2023  19:00,10/08/2023  08:00,"MOTOR VEHICLE THEFT","146XX N 37TH WAY","85032","SINGLE FAMILY HOUSE","DE36"
"202300001529275",10/07/2023  19:00,10/08/2023  06:00,"MOTOR VEHICLE THEFT","176XX N CAVE CREEK RD","85022","APARTMENT","DH32"
"202300001529218",10/07/2023  19:00,10/08/2023  08:00,"LARCENY-THEFT","13XX E UTOPIA RD","85024","DRIVEWAY","EA30"
"202300001526027",10/07/2023  19:05,10/07/2023  19:05,"LARCENY-THEFT","104XX N 31ST AVE","85051","DEPARTMENT / DISCOUNT STORE","CI22"
"202300001526110",10/07/2023  19:22,10/07/2023  19:22,"LARCENY-THEFT","18XX W GLENDALE AVE","85015","GROCERY / SUPER MARKET","CC25"
"202300001526194",10/07/2023  19:27,10/07/2023  19:27,"LARCENY-THEFT","23XX E CACTUS RD","85022","SINGLE FAMILY HOUSE","DB32A"
"202300001526202",10/07/2023  19:39,,"LARCENY-THEFT","36XX E RAY RD","85044","GROCERY / SUPER MARKET","IJ36"
"202300001526241",10/07/2023  19:44,,"RAPE","34XX W DANBURY DR","85053","APARTMENT","DH21"
"202300001526256",10/07/2023  19:49,10/07/2023  19:52,"LARCENY-THEFT","15XX W INDIAN SCHOOL RD","85013","GAS / SERVICE STATION","BH25"
"202300001527494",10/07/2023  20:00,10/08/2023  00:45,"MOTOR VEHICLE THEFT","4XX E EARLL DR","85012","STREET / ROADWAY / SIDEWALK","BF28"
"202300001528313",10/07/2023  20:30,10/08/2023  06:00,"MOTOR VEHICLE THEFT","35XX W LYNWOOD ST","85009","SINGLE FAMILY HOUSE","BC20A"
"202300001526617",10/07/2023  20:30,,"LARCENY-THEFT","77XX N 12TH ST","85020","APARTMENT","CE29"
"202300001526501",10/07/2023  20:55,10/07/2023  20:55,"AGGRAVATED ASSAULT","25XX N 83RD AVE","85035","APARTMENT","BE09"
"202300001528380",10/07/2023  21:00,10/08/2023  07:00,"MOTOR VEHICLE THEFT","40XX W PEORIA AVE","85029","APARTMENT","CJ19"
"202300001526752",10/07/2023  21:00,10/07/2023  21:50,"MOTOR VEHICLE THEFT","30XX N BLACK CANYON AC","85015","APARTMENT","BF23A"
"202300001526546",10/07/2023  21:00,10/07/2023  21:05,"AGGRAVATED ASSAULT","31XX E WASHINGTON ST","85034","FAST FOOD STORE","BA34"
"202300001529192",10/07/2023  21:00,10/08/2023  06:00,"MOTOR VEHICLE THEFT","198XX N 13TH AVE","85027","CONDO / TOWNHOUSE","EA26"
"202300001526581",10/07/2023  21:14,,"LARCENY-THEFT","58XX N 35TH AVE","85017","GAS / SERVICE STATION","CA21"
"202300001526613",10/07/2023  21:20,,"LARCENY-THEFT","74XX W VIRGINIA AVE","85035","DEPARTMENT / DISCOUNT STORE","BE11"
"202300001526607",10/07/2023  21:23,,"LARCENY-THEFT","96XX N METRO PKWY E","85051","RETAIL BUSINESS","CH22"
"202300001538056",10/07/2023  21:49,,"LARCENY-THEFT","38XX W ENCANTO BLVD","85009","CHILD CARE / DAY CARE","BD20"
"202300001528211",10/07/2023  22:00,10/08/2023  05:00,"MOTOR VEHICLE THEFT","2XX W SOUTHERN AVE","85041","SINGLE FAMILY HOUSE","AD27"
"202300001529180",10/07/2023  22:00,10/08/2023  09:00,"LARCENY-THEFT","168XX N 42ND AVE","85053","CONDO / TOWNHOUSE","DG19"
"202300001527963",10/07/2023  22:00,,"MOTOR VEHICLE THEFT","17XX E BASELINE RD","85042","PARKING LOT","AB31"
"202300001528693",10/07/2023  22:00,10/08/2023  06:00,"LARCENY-THEFT","41XX W GLENDALE AVE","85019","PARKING LOT","CC19"
"202300001528408",10/07/2023  22:00,10/08/2023  07:00,"MOTOR VEHICLE THEFT","90XX N 3RD DR","85021","SINGLE FAMILY HOUSE","CH27"
"202300001532911",10/07/2023  22:00,10/08/2023  08:00,"MOTOR VEHICLE THEFT","33XX W FILLMORE ST","85009","PARKING LOT","BB21"
"202300001527194",10/07/2023  22:30,,"AGGRAVATED ASSAULT","31XX W CORONADO RD","85009","VEHICLE","BD21"
"202300001528681",10/07/2023  22:30,10/08/2023  09:00,"LARCENY-THEFT","168XX N 42ND AVE","85053","CONDO / TOWNHOUSE","DG19"
"202300001528185",10/07/2023  22:30,10/08/2023  05:40,"MOTOR VEHICLE THEFT","18XX W CHOLLA ST","85029","APARTMENT","DA25"
"202300001529005",10/07/2023  22:30,10/08/2023  11:10,"MOTOR VEHICLE THEFT","34XX W WILSHIRE DR","85009","STREET / ROADWAY / SIDEWALK","BE21"
"202300001528942",10/07/2023  23:00,10/08/2023  11:00,"MOTOR VEHICLE THEFT","34XX W WILSHIRE DR","85009","PARKING LOT","BE21"
"202300001528270",10/07/2023  23:00,10/08/2023  02:30,"MOTOR VEHICLE THEFT","17XX E BASELINE RD","85042","APARTMENT","AB31"
"202300001548733",10/07/2023  23:12,,"AGGRAVATED ASSAULT","19XX W DEER VALLEY RD","85027","PARKING LOT","ED24"
"202300001528639",10/07/2023  23:15,10/08/2023  08:20,"LARCENY-THEFT","51XX N 40TH ST","85018","PARKING LOT","BJ37"
"202300001530365",10/08/2023  00:00,,"LARCENY-THEFT","104XX N 31ST AVE","85051","RETAIL BUSINESS","CI22"
"202300001530985",10/08/2023  00:00,,"DRUG OFFENSE","162XX N CAVE CREEK RD","85032","STREET / ROADWAY / SIDEWALK","DG33"
"202300001550152",10/08/2023  00:00,,"LARCENY-THEFT","38XX W ENCANTO BLVD","85009","CHILD CARE / DAY CARE","BD20"
"202300001527897",10/08/2023  00:00,,"DRUG OFFENSE","82XX W CATALINA DR","85033","ALLEY","BF09"
"202300001531211",10/08/2023  00:00,10/08/2023  00:00,"LARCENY-THEFT","41XX N 24TH ST","85016","RETAIL BUSINESS","BH33"
"202300001530286",10/08/2023  00:00,10/08/2023  17:00,"LARCENY-THEFT","56XX S 32ND ST","85040","VEHICLE","AD35"
"202300001530280",10/08/2023  00:00,10/08/2023  00:00,"LARCENY-THEFT","31XX E CAMELBACK RD","85016","PARK / PLAYGROUND","BJ34"
"202300001538857",10/08/2023  00:00,,"MOTOR VEHICLE THEFT","17XX E THUNDERBIRD RD","85022","VEHICLE","DD31"
"202300001528268",10/08/2023  00:00,,"DRUG OFFENSE","N 90TH AVE & W CHEERY LYNN RD","85037","VEHICLE","BF07"
"202300001529607",10/08/2023  00:00,,"AGGRAVATED ASSAULT","34XX W DUNLAP AVE","85051","APARTMENT","CG21"
"202300001554059",10/08/2023  00:00,10/13/2023  00:00,"LARCENY-THEFT","XX E ELWOOD ST","85040","PARKING LOT","AG28"
"202300001529843",10/08/2023  00:00,,"AGGRAVATED ASSAULT","51XX W MCDOWELL RD","85035","VEHICLE","BD16"
"202300001528494",10/08/2023  00:00,10/08/2023  08:00,"LARCENY-THEFT","25XX W ALICE AVE","85021","DRIVEWAY","CG23A"
"202300001530659",10/08/2023  00:00,,"RAPE","11XX E MCDOWELL RD","85006","SINGLE FAMILY HOUSE","BC29A"
"202300001528036",10/08/2023  00:00,,"BURGLARY","102XX W COLTER ST","85307","SINGLE FAMILY HOUSE","BJ04"
"202300001530254",10/08/2023  00:00,,"DRUG OFFENSE","27XX W THOMAS RD","85017","BUS STOP","BF22"
"202300001530314",10/08/2023  00:00,10/08/2023  00:00,"LARCENY-THEFT","39XX N 14TH ST","85014","STREET / ROADWAY / SIDEWALK","BG30"
"202300001529491",10/08/2023  00:00,,"AGGRAVATED ASSAULT","21XX W THUNDERBIRD RD","85023","APARTMENT","DD24"
"202300001531743",10/08/2023  00:00,,"LARCENY-THEFT","66XX W LOWER BUCKEYE RD","85043","GAS / SERVICE STATION","AG13"
"202300001527381",10/08/2023  00:20,,"AGGRAVATED ASSAULT","37XX W STATE AVE","85051","SINGLE FAMILY HOUSE","CD20"
"202300001531659",10/08/2023  00:22,10/08/2023  00:27,"LARCENY-THEFT","240XX N 45TH DR","85310","PARKING LOT","EF18"
"202300001555767",10/08/2023  01:00,10/10/2023  06:00,"MOTOR VEHICLE THEFT","21XX S 99TH AVE","85353","PARKING LOT","AH05"
"202300001527856",10/08/2023  01:00,,"ROBBERY","N 19TH AVE & W GLENDALE AVE","85015","STREET / ROADWAY / SIDEWALK","CC24"
"202300001528141",10/08/2023  01:24,10/08/2023  01:39,"AGGRAVATED ASSAULT","5XX E CAMELBACK RD","85012","BAR / LOUNG / NIGHT CLUB","BI28"
"202300001527659",10/08/2023  01:52,,"AGGRAVATED ASSAULT","20XX W GLENDALE AVE","85021","APARTMENT","CD24"
"202300001530884",10/08/2023  02:00,,"AGGRAVATED ASSAULT","28XX N 27TH AVE","85009","GAS / SERVICE STATION","BE22"
"202300001529023",10/08/2023  02:00,10/08/2023  11:41,"LARCENY-THEFT","48XX W PALM LN","85035","PARKING LOT","BD17"
"202300001529137",10/08/2023  02:00,10/08/2023  03:00,"BURGLARY","22XX W VILLAGE DR","85023","SINGLE FAMILY HOUSE","DH24"
"202300001528346",10/08/2023  02:00,10/08/2023  07:19,"MOTOR VEHICLE THEFT","208XX N 27TH AVE","85027","APARTMENT","EB22"
"202300001527730",10/08/2023  02:11,,"LARCENY-THEFT","42XX W GLENDALE AVE","85019","RETAIL BUSINESS","CC19"
"202300001527847",10/08/2023  02:52,10/08/2023  02:52,"RAPE","156XX N 71ST ST","85254","APARTMENT","DF44"
"202300001529536",10/08/2023  03:17,10/08/2023  04:17,"LARCENY-THEFT","9XX E BUTLER DR","85020","GARAGE","CF29"
"202300001527978",10/08/2023  03:56,,"LARCENY-THEFT","51XX E PINCHOT AVE","85018","SINGLE FAMILY HOUSE","BF39"
"202300001544314",10/08/2023  04:00,10/10/2023  18:00,"MOTOR VEHICLE THEFT","20XX N 89TH DR","85037","STREET / ROADWAY / SIDEWALK","BD07"
"202300001528053",10/08/2023  04:38,,"LARCENY-THEFT","66XX W LOWER BUCKEYE RD","85043","CONVENIENCE MARKET / STORE","AG13"
"202300001529488",10/08/2023  05:00,10/08/2023  11:30,"LARCENY-THEFT","44XX N 22ND ST","85016","SINGLE FAMILY HOUSE","BH32"
"202300001528182",10/08/2023  05:00,10/08/2023  05:44,"DRUG OFFENSE","18XX W CAMELBACK RD","85015","LIGHT RAIL FACILITY","BI25"
"202300001528255",10/08/2023  05:30,10/08/2023  05:31,"BURGLARY","XX W THOMAS RD","85003","RESTAURANT","BE27"
"202300001528516",10/08/2023  05:50,10/08/2023  07:00,"MOTOR VEHICLE THEFT","45XX N 15TH AVE","85015","CONDO / TOWNHOUSE","BI25"
"202300001528277",10/08/2023  06:34,,"MOTOR VEHICLE THEFT","18XX W CHOLLA ST","85029","APARTMENT","DA25"
"202300001530338",10/08/2023  07:00,,"AGGRAVATED ASSAULT","4XX E INDIAN SCHOOL RD","85012","SINGLE FAMILY HOUSE","BG28"
"202300001528442",10/08/2023  08:08,10/08/2023  08:08,"DRUG OFFENSE","68XX N 43RD AVE","85019","STREET / ROADWAY / SIDEWALK","CC19"
"202300001528653",10/08/2023  08:30,,"LARCENY-THEFT","42XX S 67TH LN","85043","SINGLE FAMILY HOUSE","AF12"
"202300001528497",10/08/2023  08:35,,"AGGRAVATED ASSAULT","E GREENWAY RD & N 37TH ST","85032","STREET / ROADWAY / SIDEWALK","DE36"
"202300001528503",10/08/2023  08:42,,"DRUG OFFENSE","31XX N 20TH ST","85016","PARK / PLAYGROUND","BF31A"
"202300001536597",10/08/2023  09:00,10/09/2023  07:20,"MOTOR VEHICLE THEFT","39XX S 79TH LN","85043","SINGLE FAMILY HOUSE","AF09"
"202300001528564",10/08/2023  09:08,,"MOTOR VEHICLE THEFT","41XX W HUBBELL ST","85009","STREET / ROADWAY / SIDEWALK","BD19"
"202300001533933",10/08/2023  09:15,10/08/2023  10:30,"LARCENY-THEFT","20XX W NORTHERN AVE","85021","RESTAURANT","CF24"
"202300001528783",10/08/2023  09:33,10/08/2023  10:15,"LARCENY-THEFT","45XX E THOMAS RD","85008","RETAIL BUSINESS","BE38"
"202300001528644",10/08/2023  09:35,10/08/2023  09:35,"LARCENY-THEFT","27XX E CAMELBACK RD","85016","PARKING GARAGE","BI33"
"202300001528670",10/08/2023  09:41,,"MOTOR VEHICLE THEFT","70XX W TRUMBULL RD","85043","DRIVEWAY","AF12"
"202300001528706",10/08/2023  09:50,,"AGGRAVATED ASSAULT","61XX N 27TH AVE","85017","APARTMENT","CB23B"
"202300001528931",10/08/2023  10:00,10/08/2023  11:00,"AGGRAVATED ASSAULT","66XX N 23RD AVE","85015","PARK / PLAYGROUND","CC24"
"202300001528945",10/08/2023  10:00,10/08/2023  11:00,"LARCENY-THEFT","106XX N 32ND ST","85028","CONVENIENCE MARKET / STORE","CJ34"
"202300001528969",10/08/2023  11:26,,"DRUG OFFENSE","E MORELAND ST & N 2ND ST","85004","VEHICLE","BC28B"
"202300001529021",10/08/2023  11:39,,"MOTOR VEHICLE THEFT","48XX E EUCLID AVE","85044","STREET / ROADWAY / SIDEWALK","IC39"
"202300001543067",10/08/2023  12:00,,"LARCENY-THEFT","29XX E INDIAN SCHOOL RD","85016","VEHICLE","BG34"
"202300001530972",10/08/2023  12:00,10/08/2023  20:00,"MOTOR VEHICLE THEFT","26XX W DOVE VALLEY RD","85085","STREET / ROADWAY / SIDEWALK","FH23"
"202300001533377",10/08/2023  12:00,10/09/2023  09:00,"LARCENY-THEFT","27XX W SWEETWATER AVE","85029","HOTEL / MOTEL","DB22"
"202300001529131",10/08/2023  12:20,,"AGGRAVATED ASSAULT","28XX W PIERCE ST","85009","SINGLE FAMILY HOUSE","BB22"
"202300001530240",10/08/2023  13:00,10/08/2023  17:12,"MOTOR VEHICLE THEFT","134XX N 35TH AVE","85029","PARKING LOT","DC21"
"202300001530890",10/08/2023  13:00,10/08/2023  19:00,"LARCENY-THEFT","7XX E PARADISE LN","85022","SINGLE FAMILY HOUSE","DG29"
"202300001529307",10/08/2023  13:10,,"LARCENY-THEFT","47XX E ELLIOT RD","85044","GROCERY / SUPER MARKET","IF38"
"202300001554399",10/08/2023  13:50,,"LARCENY-THEFT","210XX N TATUM BLVD","85054","SPECIALTY STORE","EC39"
"202300001529439",10/08/2023  13:52,10/08/2023  13:53,"AGGRAVATED ASSAULT","30XX N 35TH AVE","85019","APARTMENT","BF20"
"202300001529446",10/08/2023  14:00,10/08/2023  14:01,"AGGRAVATED ASSAULT","4XX N GALVIN PKWY","85008","PARK / PLAYGROUND","BB41"
"202300001530525",10/08/2023  14:00,10/08/2023  18:18,"MOTOR VEHICLE THEFT","28XX W THUNDERBIRD RD","85053","SINGLE FAMILY HOUSE","DD22"
"202300001529478",10/08/2023  14:00,,"LARCENY-THEFT","16XX W BETHANY HOME RD","85015","RETAIL BUSINESS","CA25"
"202300001529512",10/08/2023  14:11,10/08/2023  14:12,"LARCENY-THEFT","58XX N 35TH AVE","85017","GAS / SERVICE STATION","CA21"
"202300001529501",10/08/2023  14:19,,"LARCENY-THEFT","96XX N METRO PKWY E","85051","RETAIL BUSINESS","CH22"
"202300001529615",10/08/2023  14:51,,"LARCENY-THEFT","20XX E BASELINE RD","85042","RETAIL BUSINESS","AB32"
"202300001529996",10/08/2023  15:00,,"LARCENY-THEFT","50XX E RAY RD","85044","OTHER","IJ39"
"202300001529695",10/08/2023  15:00,,"LARCENY-THEFT","44XX E VAN BUREN ST","85034","CONVENIENCE MARKET / STORE","BA38B"
"202300001529970",10/08/2023  15:20,10/08/2023  16:13,"ARSON","14XX S 9TH AVE","85007",,"AI26"
"202300001530376",10/08/2023  15:30,,"LARCENY-THEFT","25XX E CAMELBACK RD","85016","RETAIL BUSINESS","BJ33"
"202300001529830",10/08/2023  15:36,,"LARCENY-THEFT","74XX W VIRGINIA AVE","85035","RETAIL BUSINESS","BE11"
"202300001529902",10/08/2023  15:50,,"LARCENY-THEFT","1XX E JEFFERSON ST","85004","GROCERY / SUPER MARKET","BA28"
"202300001530219",10/08/2023  15:50,10/08/2023  15:56,"LARCENY-THEFT","47XX E RAY RD","85044","RETAIL BUSINESS","IJ38"
"202300001529893",10/08/2023  15:50,,"AGGRAVATED ASSAULT","60XX S 11TH AVE","85041","APARTMENT","AC26"
"202300001529911",10/08/2023  15:54,,"MOTOR VEHICLE THEFT","86XX W CYPRESS ST","85037","STREET / ROADWAY / SIDEWALK","BD07"
"202300001530019",10/08/2023  16:00,10/08/2023  16:25,"AGGRAVATED ASSAULT","E SHEA BLVD & N 32ND ST","85028","PARKING LOT","CI35B"
"202300001530075",10/08/2023  16:00,10/08/2023  16:10,"LARCENY-THEFT","44XX E MCDOWELL RD","85008","GROCERY / SUPER MARKET","BD38"
"202300001549384",10/08/2023  16:20,10/08/2023  16:42,"LARCENY-THEFT","50XX E RAY RD","85044","DEPARTMENT / DISCOUNT STORE","JA39"
"202300001530752",10/08/2023  16:30,10/08/2023  18:30,"LARCENY-THEFT","186XX N 33RD DR","85027","PARKING LOT","DJ21"
"202300001550472",10/08/2023  16:33,,"LARCENY-THEFT","25XX W HAPPY VALLEY RD","85085","RETAIL BUSINESS","EG23"
"202300001530084",10/08/2023  16:39,,"AGGRAVATED ASSAULT","3XX W THOMAS RD","85013","HOSPITAL","BF27"
"202300001538802",10/08/2023  17:00,10/08/2023  20:00,"MOTOR VEHICLE THEFT","186XX N 44TH PL","85050","STREET / ROADWAY / SIDEWALK","DJ38"
"202300001530225",10/08/2023  17:12,,"DRUG OFFENSE","E INDIAN SCHOOL RD & N 28TH ST","85016","VEHICLE","BH33"
"202300001530270",10/08/2023  17:20,10/08/2023  17:20,"AGGRAVATED ASSAULT","88XX W GLENROSA AVE","85037","SINGLE FAMILY HOUSE","BH07"
"202300001530289",10/08/2023  17:23,10/08/2023  17:23,"AGGRAVATED ASSAULT","S 19TH AVE & W BROADWAY RD","85041","STREET / ROADWAY / SIDEWALK","AF25"
"202300001530503",10/08/2023  17:23,,"ROBBERY","S 1ST DR & W HARWELL RD","85041","ALLEY","IB27"
"202300001530369",10/08/2023  17:40,,"AGGRAVATED ASSAULT","7XX W WINDSOR AVE","85007","SINGLE FAMILY HOUSE","BE26"
"202300001530441",10/08/2023  17:40,10/08/2023  17:50,"LARCENY-THEFT","70XX E MAYO BLVD","85054","SPECIALTY STORE","DJ44B"
"202300001539461",10/08/2023  18:00,10/10/2023  12:00,"MOTOR VEHICLE THEFT","33XX W THUNDERBIRD RD","85029","PARKING LOT","DC21"
"202300001530462",10/08/2023  18:05,10/08/2023  18:05,"LARCENY-THEFT","E NORTHERN AVE & N 16TH ST","85020","CONVENIENCE MARKET / STORE","CF30"
"202300001530483",10/08/2023  18:10,,"AGGRAVATED ASSAULT","142XX N 51ST AVE","85306","APARTMENT","DD17"
"202300001530544",10/08/2023  18:10,10/08/2023  18:15,"LARCENY-THEFT","57XX N 19TH AVE","85015","RETAIL BUSINESS","CA25"
"202300001530674",10/08/2023  18:45,10/08/2023  18:55,"AGGRAVATED ASSAULT","33XX E VAN BUREN ST","85008","APARTMENT","BB35"
"202300001532490",10/08/2023  19:00,,"MOTOR VEHICLE THEFT","40XX S 44TH PL","85040","PARKING LOT","AF38B"
"202300001535409",10/08/2023  19:00,10/09/2023  15:00,"LARCENY-THEFT","38XX N 3RD AVE","85013","APARTMENT","BG27"
"202300001532470",10/08/2023  19:00,10/09/2023  05:00,"MOTOR VEHICLE THEFT","67XX W OSBORN RD","85033","PARKING LOT","BF12"
"202300001551098",10/08/2023  19:00,,"BURGLARY","60XX S 2ND AVE","85041","FENCED RESIDENTIAL YARD","AC27"
"202300001530687",10/08/2023  19:04,,"AGGRAVATED ASSAULT","238XX N 36TH AVE","85310","SINGLE FAMILY HOUSE","EF20"
"202300001530708",10/08/2023  19:05,,"LARCENY-THEFT","28XX E ROOSEVELT ST","85008","APARTMENT","BC34B"
